BER/BERLIN;team-min-berlin@team.de;10119;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10178;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10179;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10243;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10245;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10247;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10249;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10315;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10317;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10318;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10319;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10365;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10367;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10369;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10405;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10407;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10409;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10435;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10437;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10439;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10551;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10553;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10555;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10557;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10559;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10585;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10587;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10589;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10623;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10625;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10627;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10629;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10707;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10709;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10711;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10713;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10715;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10717;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10719;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10777;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10779;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
BER/BERLIN;team-min-berlin@team.de;10781;12,00;5,70;3,60;2,70;2,55;2,00;1,90;1,85;1,55;1,30;1,20;1,65;1,60;1,55;1,50;1,55;1,45;1,40;1,35;1,30;1,25;1,20;1,15;2,00;53,08;25,00;11,90;2;100,00;15;0,00;10;20,00;30,00;30,00;0,00;0,00;0,00;15,00;30,00;0,00;19,50;30;0,00;0,00;0,00;0,00;0,00
